signal_code,market_date,direction,triggered,resolved,entry_timestamp,entry_price,exit_timestamp,exit_price,exit_reason,return_pct,source_revision,source_hash,feature__GEX,feature__GEX_SMA20,feature__RSI
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-07,LONG,True,True,2026-08-10T07:30:00-04:00,397.65,2026-08-11T16:00:00-04:00,400.96,D2_CLOSE,0.8323902929711968,8260d433396437105783298fe62fbf6993a6917b637098184d3c76d8d67d3802,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,324071.0,19139.65,72.90862730181848
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-10,LONG,True,True,2026-08-11T07:30:00-04:00,402.33,2026-08-12T16:00:00-04:00,404.91,D2_CLOSE,0.6412646335098193,29904706e6bfbbfa04cf43b5a8ac9ca7d5efbf3f7953d8f8c3974e42dab0834e,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,485130.0,65629.05,71.42025880670435
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-11,LONG,True,True,2026-08-12T07:30:00-04:00,404.92,2026-08-13T16:00:00-04:00,398.96,D2_CLOSE,-1.4718956830979013,4e9dc4ed75fb129d6f1cbc07d8838fa59505760f1553b7be5e4f5d32d7aee641,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,545264.0,102601.35,67.70645425264016
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-12,LONG,True,True,2026-08-13T07:30:00-04:00,402.39,2026-08-14T16:00:00-04:00,401.42,D2_CLOSE,-0.24105966848081417,1186e8d8801f0df690133c075cb8123a556e71e167fcf36fe8d7631fd36816eb,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,565166.0,141366.95,78.61803209775493
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-13,LONG,True,True,2026-08-14T07:30:00-04:00,399.73,2026-08-17T16:00:00-04:00,405.47,D2_CLOSE,1.4359692792635048,19cf1eb3d71641b306454eb9e489a39a1477a547d6eda794419f0254eec44a49,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,476519.0,196249.45,71.57392612688774
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-14,LONG,True,True,2026-08-17T07:30:00-04:00,403.95,2026-08-18T16:00:00-04:00,398.53,D2_CLOSE,-1.3417502166109707,6679f5db6ec357ba7cc10f7ddcd566e8280a98e60ee72da10c786df98c8de813,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,423263.0,217708.35,71.4027849111942
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-17,LONG,True,True,2026-08-18T07:30:00-04:00,402.67,2026-08-19T16:00:00-04:00,413.88,D2_CLOSE,2.783917351677556,9d2b1827a26d99426f61cc404fe0064271efcaa93a044d6e0ee36611cc74e61f,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,527998.0,246013.15,79.33378316798637
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-18,LONG,True,True,2026-08-19T07:30:00-04:00,400.93,2026-08-20T16:00:00-04:00,415.26,D2_CLOSE,3.5741900082308486,31da1a3823ce7a7280d2a53c319c33ff4a6563d49434403a0b410855a819f741,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,281217.0,253681.65,71.01949084143459
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-19,LONG,True,True,2026-08-20T07:30:00-04:00,411.25,2026-08-21T16:00:00-04:00,423.45,D2_CLOSE,2.9665653495440703,7e60756781ef6de757ee1bafec0f9f3f4e0d245b559972572d85e023825d4247,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,813403.0,285073.75,74.26248507545853
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-20,LONG,True,True,2026-08-21T07:30:00-04:00,421.77,2026-08-24T16:00:00-04:00,426.73,D2_CLOSE,1.1759963961400777,02dfbfb29dbc4bd93a40ab397d0489f94adeaf82dcf6952391b1310e8d2f9149,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,1601119.0,366223.0,80.71311334710417
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-21,LONG,True,True,2026-08-24T07:30:00-04:00,426.19,2026-08-25T16:00:00-04:00,428.1,D2_CLOSE,0.44815692531501305,04b092f14c33d3d482a50c16eb1ce3bb49ceca5682bcd110f56ba96be8669a74,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,1535948.0,442567.75,82.50857167445093
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-24,LONG,True,True,2026-08-25T07:30:00-04:00,425.67,2026-08-26T16:00:00-04:00,421.33,D2_CLOSE,-1.019569149810895,0a9614d7769881e557df617d8efacd09e849aa4935727329e6206d53860378c0,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,1676407.0,520673.65,82.61926918198284
GLD_HIGH_GEX_TREND_CONTINUATION,2026-08-25,LONG,True,False,2026-08-26T07:30:00-04:00,423.87,,,UNRESOLVED_REQUIRED_BAR_NOT_YET_AVAILABLE,,14637929b438024446a50676142bf8f33ec26644acfaa56681517f7b1fa5c745,bf55843bcbdd62d8e3ad4b95322ef901c8c47f175ad816240788553d4fccb4ad,1557235.0,601220.15,78.64830990697068
