signal_code,market_date,direction,triggered,status,entry_timestamp,entry_price,exit_timestamp,exit_price,exit_reason,return_pct,mfe_pct,mae_pct,benchmark,benchmark_directional_return_pct,directional_excess_vs_benchmark_pct,source_revision,source_hash,base_signal_code,feature_tier,production_action,feature_confirmation,MSFT_GEXChange,MSFT_GEX_ZScore,QQQ_GEX_Trending_Up,QQQ_GEX_ZScore_60day,QQQ_Is_Potential_Swing_Up,QQQ_Price_Above_SMA20,QQQ_TodayChange
MSFT_HIGH_GEX_BULLISH_CONFIRMATION,2026-02-24,LONG,True,FINAL,2026-02-25T07:30:00-05:00,390.61,2026-02-26T16:00:00-05:00,401.81,D2_REGULAR_SESSION_CLOSE,2.8673101,4.32144594,-0.10496403,QQQ,-0.17531499,3.0426251,c8ff18c065eba1c3cd505137b15bf0b4f1886efd2cc2ec48232b5495241c7c29,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_HIGH_GEX_BULLISH_CONFIRMATION,BASE,PLAN_ENTRY,NOT_APPLICABLE,-1068.85,1.0716909595492157,0,-0.6688613233350771,1,0,1.07
MSFT_HIGH_GEX_BULLISH_CONFIRMATION,2026-02-26,LONG,True,FINAL,2026-02-27T07:30:00-05:00,397.84,2026-03-02T16:00:00-05:00,398.37,D2_REGULAR_SESSION_CLOSE,0.13321938,0.83701991,-2.72471345,QQQ,0.20764325,-0.07442386,3dae92282343d3a38bced9961bc8178e570f28010ae8472002eea6aa5051e0cb,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_HIGH_GEX_BULLISH_CONFIRMATION,BASE,PLAN_ENTRY,NOT_APPLICABLE,43.94,2.761356871308393,1,-0.7860412516227838,0,0,-1.21
MSFT_HIGH_GEX_BULLISH_CONFIRMATION,2026-03-03,LONG,True,FINAL,2026-03-04T07:30:00-05:00,401.94,2026-03-05T16:00:00-05:00,410.72,D2_REGULAR_SESSION_CLOSE,2.18440563,2.40334378,-0.37319003,QQQ,1.29237218,0.89203346,bd837d4e457ef8bcba50f9c2c3781e4c27b235ddab982f68dad541e3e185ec3e,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_HIGH_GEX_BULLISH_CONFIRMATION,BASE,PLAN_ENTRY,NOT_APPLICABLE,208.43,1.309649758761687,1,-1.4599356217368018,0,0,-1.07
MSFT_HIGH_GEX_BULLISH_CONFIRMATION,2026-03-23,LONG,True,FINAL,2026-03-24T07:30:00-04:00,383.5,2026-03-25T16:00:00-04:00,371.03,D2_REGULAR_SESSION_CLOSE,-3.25162973,0.0,-3.61408083,QQQ,-0.02721598,-3.22441375,bfe8aa20ab326a77fe879183316cfdb38beb7da40fb4b17b85408f9fc20dc9b9,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_HIGH_GEX_BULLISH_CONFIRMATION,BASE,PLAN_ENTRY,NOT_APPLICABLE,-164.25,-0.3118269510456189,0,-0.2823789124502199,1,0,1.02
MSFT_HIGH_GEX_BULLISH_CONFIRMATION,2026-04-13,LONG,True,FINAL,2026-04-14T07:30:00-04:00,388.98,2026-04-15T16:00:00-04:00,411.27,D2_REGULAR_SESSION_CLOSE,5.73037174,6.5196154,-0.63242326,QQQ,2.76846179,2.96190995,7d7290f1dcb7d717f5d5004c709beae2e1e3018e40df1d8e19e8ec7d05263b3f,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_HIGH_GEX_BULLISH_CONFIRMATION,BASE,PLAN_ENTRY,NOT_APPLICABLE,186.63,2.3276242067244306,1,3.003673442253985,0,1,1.03
MSFT_HIGH_GEX_BULLISH_CONFIRMATION,2026-04-17,LONG,True,FINAL,2026-04-20T07:30:00-04:00,418.9,2026-04-21T16:00:00-04:00,424.25,D2_REGULAR_SESSION_CLOSE,1.27715445,1.9766054,-0.61828599,QQQ,-0.17198903,1.44914348,ced0c4d6737861f619c9722e1023ce079a14950414cb72ee0824075c6fd6f70a,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_HIGH_GEX_BULLISH_CONFIRMATION,BASE,PLAN_ENTRY,NOT_APPLICABLE,-31.01,1.286370097929978,1,1.4065020620948054,0,1,1.31
MSFT_HIGH_GEX_BULLISH_CONFIRMATION,2026-05-07,LONG,True,FINAL,2026-05-08T07:30:00-04:00,420.94,2026-05-11T16:00:00-04:00,412.68,D2_REGULAR_SESSION_CLOSE,-1.96227491,0.09740105,-3.66798118,QQQ,1.87800803,-3.84028293,c5a097ebf4ccdffae71bbc99b589d7b186434e6564ac895af25aebf500b7bbd7,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_HIGH_GEX_BULLISH_CONFIRMATION,BASE,PLAN_ENTRY,NOT_APPLICABLE,-1.04,-0.1170680210425806,0,0.6708097497982496,0,1,-0.12
MSFT_HIGH_GEX_BULLISH_CONFIRMATION,2026-05-28,LONG,True,FINAL,2026-05-29T07:30:00-04:00,430.39,2026-06-01T16:00:00-04:00,460.49,D2_REGULAR_SESSION_CLOSE,6.99365692,9.66797556,-0.04182253,QQQ,0.81582234,6.17783458,c9bd819858d4c96bc69edf0d5d64dfd020f9a9007f074f41a2322b50cba2c252,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_HIGH_GEX_BULLISH_CONFIRMATION,BASE,PLAN_ENTRY,NOT_APPLICABLE,171.01,2.29909823244048,1,0.6779847674936871,0,1,0.84
MSFT_HIGH_GEX_BULLISH_CONFIRMATION,2026-05-29,LONG,True,FINAL,2026-06-01T07:30:00-04:00,470.21,2026-06-02T16:00:00-04:00,441.29,D2_REGULAR_SESSION_CLOSE,-6.15044342,0.38068097,-6.33121371,QQQ,0.83379505,-6.98423847,a7ffb2ddf05e17c1190275882ba302a0eeccbd3d486c38503441d4a9bf02c188,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_HIGH_GEX_BULLISH_CONFIRMATION,BASE,PLAN_ENTRY,NOT_APPLICABLE,2.91,2.035724988629982,1,0.4792835356380138,0,1,0.37
MSFT_HIGH_GEX_BULLISH_CONFIRMATION,2026-07-30,LONG,True,FINAL,2026-07-31T07:30:00-04:00,448.5,2026-08-03T16:00:00-04:00,487.66,D2_REGULAR_SESSION_CLOSE,8.73132664,9.6187291,-0.01560758,QQQ,1.26968518,7.46164146,32454588a1f2661d914390f2a4fa0a7cde1d8e9efab403bdc935744e188ecfc4,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_HIGH_GEX_BULLISH_CONFIRMATION,BASE,PLAN_ENTRY,NOT_APPLICABLE,122.25,3.105630474605236,0,-0.0939762309319801,0,0,3.3
MSFT_HIGH_GEX_BULLISH_CONFIRMATION,2026-08-03,LONG,True,FINAL,2026-08-04T07:30:00-04:00,477.1,2026-08-05T16:00:00-04:00,487.46,D2_REGULAR_SESSION_CLOSE,2.17145253,4.52944875,-0.16139174,QQQ,1.9415827,0.22986982,b1595768ce718bb9f88bec92b5bc2817e71a077689599cca2ab75c1cbca0cc33,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_HIGH_GEX_BULLISH_CONFIRMATION,BASE,PLAN_ENTRY,NOT_APPLICABLE,-12.61,0.9784022312194668,1,1.0944752197686918,0,1,1.76
MSFT_BEARISH_CROWDING_SQUEEZE_WEAK,2026-01-07,LONG,True,FINAL,2026-01-08T07:30:00-05:00,480.65,2026-01-14T16:00:00-05:00,459.38,D5_REGULAR_SESSION_CLOSE,-4.42525746,0.39321752,-4.87880994,QQQ,-0.48980247,-3.93545499,fce7f4bc89f4ab26f0c5f87598744b0c3d65d8b120b8b7b465c3c102dcc9e357,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,WEAK,WATCH,NOT(QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0),41.97,0.3821514100411238,0,0.68227874100971,0,1,0.1
MSFT_BEARISH_CROWDING_SQUEEZE_CONFIRMED,2026-01-16,LONG,True,FINAL,2026-01-20T07:30:00-05:00,453.08,2026-01-26T16:00:00-05:00,470.45,D5_REGULAR_SESSION_CLOSE,3.83376004,4.66804979,-3.17824667,QQQ,2.47059209,1.36316795,1036df6ccf525de4c8e3c3ae1e8dd4b3744ef0b7425f9fdb8740b071873e96ad,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,HIGH,PLAN_ENTRY,QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0,-125.07,-0.7436928045414612,1,-0.4391214113634849,0,1,-0.08
MSFT_BEARISH_CROWDING_SQUEEZE_WEAK,2026-01-26,LONG,True,FINAL,2026-01-27T07:30:00-05:00,473.12,2026-02-02T16:00:00-05:00,423.34,D5_REGULAR_SESSION_CLOSE,-10.52164356,2.33767332,-11.01200541,QQQ,-0.47043865,-10.05120491,727c56cb35e0b4ba8da45b5bb974999d591afe5b553c68f9893d067f2370d19a,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,WEAK,WATCH,NOT(QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0),26.14,0.8801518989357229,0,-0.1001032231257211,0,1,0.44
MSFT_BEARISH_CROWDING_SQUEEZE_CONFIRMED,2026-02-25,LONG,True,FINAL,2026-02-26T07:30:00-05:00,400.38,2026-03-04T16:00:00-05:00,405.0,D5_REGULAR_SESSION_CLOSE,1.15390379,2.6574754,-3.34182527,QQQ,-0.98436689,2.13827068,f4741cc96e4f0e3a335619ddc87c2c0b5c77941f68666107cd7f2ca7fbde7bef,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,HIGH,PLAN_ENTRY,QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0,64.6,2.0597916437753563,1,0.5705909313655058,0,1,1.45
MSFT_BEARISH_CROWDING_SQUEEZE_WEAK,2026-03-05,LONG,True,FINAL,2026-03-06T07:30:00-05:00,409.2,2026-03-12T16:00:00-04:00,401.92,D5_REGULAR_SESSION_CLOSE,-1.77908113,0.94086022,-1.87927664,QQQ,-1.18610422,-0.59297692,039e9cc29ca451b4f470f73365b0e715b36ae51766da3e0738c24a588a595a81,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,WEAK,WATCH,NOT(QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0),79.23,1.9620527014010676,1,-0.6187094136787993,0,1,-0.3
MSFT_BEARISH_CROWDING_SQUEEZE_CONFIRMED,2026-04-08,LONG,True,FINAL,2026-04-09T07:30:00-04:00,374.11,2026-04-15T16:00:00-04:00,411.27,D5_REGULAR_SESSION_CLOSE,9.93290743,10.75352169,-1.88714549,QQQ,5.57902235,4.35388509,e4e47948172deb62173caf44eb660105593bfc3d0714c2ff3a63ee4200323a67,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,HIGH,PLAN_ENTRY,QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0,3.28,1.4056554206151266,1,1.34848243623661,0,1,2.97
MSFT_BEARISH_CROWDING_SQUEEZE_CONFIRMED,2026-04-14,LONG,True,FINAL,2026-04-15T07:30:00-04:00,396.24,2026-04-21T16:00:00-04:00,424.25,D5_REGULAR_SESSION_CLOSE,7.06894811,8.91378962,-0.11356753,QQQ,2.57602293,4.49292519,49dc10ab81b8d7d7f7f836275c5489db7f7f23a5b96d661e2fbcdd64aa43943a,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,HIGH,PLAN_ENTRY,QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0,31.39,2.4940520302070737,1,2.3792130038762527,0,1,1.82
MSFT_BEARISH_CROWDING_SQUEEZE_CONFIRMED,2026-04-15,LONG,True,FINAL,2026-04-16T07:30:00-04:00,416.4,2026-04-22T16:00:00-04:00,432.69,D5_REGULAR_SESSION_CLOSE,3.91210375,4.14024976,-1.02305476,QQQ,2.6416809,1.27042285,e900c1601268fe97db4672b69623a688d2aa204d7038d1f7386643717097b461,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,HIGH,PLAN_ENTRY,QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0,-11.42,1.8226686992307528,1,2.0670796844415147,0,1,1.4
MSFT_BEARISH_CROWDING_SQUEEZE_WEAK,2026-04-16,LONG,True,FINAL,2026-04-17T07:30:00-04:00,424.97,2026-04-23T16:00:00-04:00,415.78,D5_REGULAR_SESSION_CLOSE,-2.16250559,2.11073723,-3.18140104,QQQ,1.46731257,-3.62981816,5489de7092f0226ca8239eb21a5f399edfbc861a9d2a3767e12cdaf21f5b9532,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,WEAK,WATCH,NOT(QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0),46.69,2.422478444850667,1,2.155980722161696,0,1,0.48
MSFT_BEARISH_CROWDING_SQUEEZE_CONFIRMED,2026-04-17,LONG,True,FINAL,2026-04-20T07:30:00-04:00,418.9,2026-04-24T16:00:00-04:00,424.58,D5_REGULAR_SESSION_CLOSE,1.3559322,3.59035569,-1.77846741,QQQ,2.87268163,-1.51674943,ced0c4d6737861f619c9722e1023ce079a14950414cb72ee0824075c6fd6f70a,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,HIGH,PLAN_ENTRY,QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0,-31.01,1.286370097929978,1,1.4065020620948054,0,1,1.31
MSFT_BEARISH_CROWDING_SQUEEZE_WEAK,2026-04-21,LONG,True,FINAL,2026-04-22T07:30:00-04:00,427.3,2026-04-28T16:00:00-04:00,429.36,D5_REGULAR_SESSION_CLOSE,0.48209689,1.55394337,-5.30540604,QQQ,1.36735008,-0.8852532,e76772083b45c5c2e60319dee517244254217fe91962995925ba8040594a2c2a,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,WEAK,WATCH,NOT(QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0),11.44,1.1180898960917125,1,0.9420718498455892,0,1,-0.38
MSFT_BEARISH_CROWDING_SQUEEZE_WEAK,2026-04-28,LONG,True,FINAL,2026-04-29T07:30:00-04:00,426.45,2026-05-05T16:00:00-04:00,411.27,D5_REGULAR_SESSION_CLOSE,-3.55962012,4.37565951,-6.66901161,QQQ,3.28246473,-6.84208485,5ac27e83ca623aea82dd4c701cb78a42c04bf3f536898aedcee95ec0cd7c2588,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,WEAK,WATCH,NOT(QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0),-0.25,-0.3675249853722594,1,1.2539497298210995,0,1,-1.01
MSFT_BEARISH_CROWDING_SQUEEZE_WEAK,2026-05-01,LONG,True,FINAL,2026-05-04T07:30:00-04:00,412.49,2026-05-08T16:00:00-04:00,415.15,D5_REGULAR_SESSION_CLOSE,0.64486412,3.75281825,-1.78670998,QQQ,5.54021965,-4.89535553,58a486862cd1883edc3a95f256d49d9b6dcad8752d393b75675473b5c57d2164,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,WEAK,WATCH,NOT(QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0),8.05,-0.9640989241313684,0,1.0357299665737894,0,1,0.96
MSFT_BEARISH_CROWDING_SQUEEZE_WEAK,2026-05-07,LONG,True,FINAL,2026-05-08T07:30:00-04:00,420.94,2026-05-14T16:00:00-04:00,409.54,D5_REGULAR_SESSION_CLOSE,-2.70822445,0.09740105,-4.76552478,QQQ,2.78630697,-5.49453142,c5a097ebf4ccdffae71bbc99b589d7b186434e6564ac895af25aebf500b7bbd7,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,WEAK,WATCH,NOT(QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0),-1.04,-0.1170680210425806,0,0.6708097497982496,0,1,-0.12
MSFT_BEARISH_CROWDING_SQUEEZE_CONFIRMED,2026-07-07,LONG,True,FINAL,2026-07-08T07:30:00-04:00,383.0,2026-07-14T16:00:00-04:00,384.94,D5_REGULAR_SESSION_CLOSE,0.50652742,2.77806789,-2.51958225,QQQ,2.84816006,-2.34163264,c85dc0d12064747cc2f4230905a0ecf0d114a251f17ff50ae25b3c7fe7ecbc4e,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,HIGH,PLAN_ENTRY,QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0,-11.42,1.218465584388292,0,-1.4161879013145542,1,0,-1.85
MSFT_BEARISH_CROWDING_SQUEEZE_WEAK,2026-07-15,LONG,True,FINAL,2026-07-16T07:30:00-04:00,400.66,2026-07-22T16:00:00-04:00,390.28,D5_REGULAR_SESSION_CLOSE,-2.5907253,1.32780911,-3.37942395,QQQ,-0.72448507,-1.86624024,d4a1a10a907701b5814e5bca0a0eff48c54e196fafada6e63fe7f2ac4fe33238,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,WEAK,WATCH,NOT(QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0),12.71,1.2629693314605,1,-0.5763804264881605,0,0,-0.27
MSFT_BEARISH_CROWDING_SQUEEZE_CONFIRMED,2026-07-30,LONG,True,FINAL,2026-07-31T07:30:00-04:00,448.5,2026-08-06T16:00:00-04:00,499.87,D5_REGULAR_SESSION_CLOSE,11.45373467,11.82608696,-0.01560758,QQQ,3.47645009,7.97728458,32454588a1f2661d914390f2a4fa0a7cde1d8e9efab403bdc935744e188ecfc4,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,HIGH,PLAN_ENTRY,QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0,122.25,3.105630474605236,0,-0.0939762309319801,0,0,3.3
MSFT_BEARISH_CROWDING_SQUEEZE_CONFIRMED,2026-07-31,LONG,True,FINAL,2026-08-03T07:30:00-04:00,474.05,2026-08-07T16:00:00-04:00,499.89,D5_REGULAR_SESSION_CLOSE,5.4509018,6.56681785,-0.07383187,QQQ,4.69422974,0.75667207,a97bcd02abbda681e82c634544cc7022dc0a325d9efe8d5a5e0d3fe484190e83,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,HIGH,PLAN_ENTRY,QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0,-23.8,1.5605094514392186,0,0.0969026857430312,0,0,0.65
MSFT_BEARISH_CROWDING_SQUEEZE_CONFIRMED,2026-08-03,LONG,True,FINAL,2026-08-04T07:30:00-04:00,477.1,2026-08-10T16:00:00-04:00,505.97,D5_REGULAR_SESSION_CLOSE,6.05114232,7.67344372,-0.16139174,QQQ,2.14253368,3.90860864,b1595768ce718bb9f88bec92b5bc2817e71a077689599cca2ab75c1cbca0cc33,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,HIGH,PLAN_ENTRY,QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0,-12.61,0.9784022312194668,1,1.0944752197686918,0,1,1.76
MSFT_BEARISH_CROWDING_SQUEEZE_WEAK,2026-08-10,LONG,True,UNRESOLVED,,,,,,,,,,,,410c56ec38bf6d978708d49e4cbd9ba62726ff40b894cd3c5e99bacc1fc9bbda,c339d5494bbec6ae0e970cb926c29b8a0a9a1b825140c9071f9096d16878849c,MSFT_BEARISH_CROWDING_SQUEEZE_WATCH,WEAK,WATCH,NOT(QQQ.TodayChange > 1.0 OR MSFT.GEXChange < -10.0),-4.39,0.3698937205145279,1,1.309465144085307,0,1,-0.3
