signal_code,market_date,direction,triggered,status,entry_timestamp,entry_price,exit_timestamp,exit_price,exit_reason,return_pct,mfe_pct,mae_pct,benchmark,benchmark_directional_return_pct,directional_excess_vs_benchmark_pct,source_revision,source_hash,base_signal_code,feature_tier,production_action,feature_confirmation,MU_GEXChange,MU_GEX_ZScore,QQQ_GEX_Trending_Up,QQQ_GEX_ZScore_60day,QQQ_Is_Potential_Swing_Up,QQQ_Price_Above_SMA20,QQQ_TodayChange
MU_CALL_WASHOUT_UPTREND,2026-05-13,LONG,True,FINAL,2026-05-14T07:30:00-04:00,795.18,2026-05-15T16:00:00-04:00,724.12,D2_REGULAR_SESSION_CLOSE,-8.93634146,2.11524435,-9.58022083,QQQ,-0.95427047,-7.98207099,bf7b29391e89f97d0e4c66f7e8dfca2584316400655952ecccb6d5cbf7805bf1,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,33.95,-0.949778163702582,0.0,0.5985465851418738,0.0,1.0,1.06
MU_CALL_WASHOUT_UPTREND,2026-05-20,LONG,True,FINAL,2026-05-21T07:30:00-04:00,739.81,2026-05-22T16:00:00-04:00,750.79,D2_REGULAR_SESSION_CLOSE,1.48416485,5.45950987,-1.6112245,QQQ,0.98816177,0.49600309,c9d5a49a40cad94b78cb41e60a74f3ffef4f0cc687800d9f17192cd9a2463cc8,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,-1344.74,-0.3275796083315818,0.0,0.2584423870465081,0.0,1.0,1.66
MU_CALL_WASHOUT_UPTREND,2026-06-01,LONG,True,FINAL,2026-06-02T07:30:00-04:00,1047.7,2026-06-03T16:00:00-04:00,1079.56,D2_REGULAR_SESSION_CLOSE,3.04094684,3.9696478,-2.91113868,QQQ,0.27485853,2.76608831,12758a6804cf2349c50935a5d0820dae1134be232300c4db594802b508928f8b,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,58.28,-0.4948433995069736,1.0,0.2737273732965787,0.0,1.0,0.6
MU_CALL_WASHOUT_UPTREND,2026-06-11,LONG,True,FINAL,2026-06-12T07:30:00-04:00,992.45,2026-06-15T16:00:00-04:00,1088.12,D2_REGULAR_SESSION_CLOSE,9.63978034,10.58189329,-3.25054159,QQQ,3.17783973,6.46194061,0fb9b077da7b436556f6874403f5127153516e7300584de01454008a7beecbac,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,-967.33,1.3052501497175208,0.0,0.0946190740987021,0.0,0.0,3.38
MU_CALL_WASHOUT_UPTREND,2026-06-17,LONG,True,FINAL,2026-06-18T07:30:00-04:00,1088.6,2026-06-22T16:00:00-04:00,1211.2,D2_REGULAR_SESSION_CLOSE,11.2621716,11.47896381,-0.14697777,QQQ,0.73295571,10.52921589,30507db008431d7f1be6b2c9335bf41841786d27ff72a44fa9ca1ac03dd6a50b,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,20.67,-0.2975121252494092,1.0,-1.234389379405963,0.0,0.0,-1.01
MU_CALL_WASHOUT_UPTREND,2026-08-12,LONG,True,FINAL,2026-08-13T07:30:00-04:00,911.02,2026-08-14T16:00:00-04:00,971.98,D2_REGULAR_SESSION_CLOSE,6.69140085,8.32583258,-0.60152357,QQQ,0.98070362,5.71069723,54fffa343287aa5d59a6a43fb56c58a2b5e533e93e97ce193ec11b0ef3741001,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_CALL_WASHOUT_UPTREND,BASE,PLAN_ENTRY,NOT_APPLICABLE,251.02,1.392516954899665,1.0,1.719660703180732,0.0,1.0,0.73
MU_PUT_BUY_MOMENTUM_BREAKDOWN,2025-11-13,SHORT,True,FINAL,2025-11-14T07:30:00-05:00,234.87,2025-11-14T16:00:00-05:00,246.84,D1_REGULAR_SESSION_CLOSE,-5.09643633,1.82228467,-8.64307915,QQQ,-1.36356825,-3.73286807,068a7dbac3c7f96a2d1b5e8b80d2de7b1870550ff71f00cc91620545e3469a8d,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_PUT_BUY_MOMENTUM_BREAKDOWN,BASE,PLAN_ENTRY,NOT_APPLICABLE,-53.17,-1.348796754772123,1.0,-1.1963824908355032,0.0,0.0,-2.04
MU_PUT_BUY_MOMENTUM_BREAKDOWN,2025-11-17,SHORT,True,FINAL,2025-11-18T07:30:00-05:00,238.39,2025-11-18T16:00:00-05:00,228.47,D1_REGULAR_SESSION_CLOSE,4.16124837,5.39871639,-2.26939049,QQQ,0.56194764,3.59930073,a6087f0503e93c9b9cb8f153f2b95b0c934e671960553f67dcac7fdcb3ae5c85,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_PUT_BUY_MOMENTUM_BREAKDOWN,BASE,PLAN_ENTRY,NOT_APPLICABLE,-35.86,-1.09156207234777,0.0,-0.9514227418531124,0.0,0.0,-0.85
MU_PUT_BUY_MOMENTUM_BREAKDOWN,2025-11-19,SHORT,True,FINAL,2025-11-20T07:30:00-05:00,231.47,2025-11-20T16:00:00-05:00,201.34,D1_REGULAR_SESSION_CLOSE,13.01680563,13.76852292,-2.27243271,QQQ,3.79769707,9.21910856,97a4ba004446f2ce60f118fc6dd8473628b195b6f0edd4cc43187f6497bc3ac8,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_PUT_BUY_MOMENTUM_BREAKDOWN,BASE,PLAN_ENTRY,NOT_APPLICABLE,-45.32,-1.9166141511669816,0.0,-0.5695745703489745,1.0,0.0,0.6
MU_PUT_BUY_MOMENTUM_BREAKDOWN,2025-11-21,SHORT,True,FINAL,2025-11-24T07:30:00-05:00,212.52,2025-11-24T16:00:00-05:00,223.79,D1_REGULAR_SESSION_CLOSE,-5.3030303,1.35046113,-6.39469226,QQQ,-1.84409335,-3.45893695,c67c6046a08d96831fed287fcfedc721fd0b73406cfb774513bfd7920ae9f204,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_PUT_BUY_MOMENTUM_BREAKDOWN,BASE,PLAN_ENTRY,NOT_APPLICABLE,-269.34,-0.2368622914708856,0.0,-0.4587392276467706,1.0,0.0,0.75
MU_PUT_BUY_MOMENTUM_BREAKDOWN,2025-12-16,SHORT,True,FINAL,2025-12-17T07:30:00-05:00,238.98,2025-12-17T16:00:00-05:00,225.64,D1_REGULAR_SESSION_CLOSE,5.58205708,7.23491506,-0.78249226,QQQ,2.28038478,3.30167229,856c97d28330ec9ee397454949be6c99885e1c3276a2f7b515f1dba94c889cd7,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_PUT_BUY_MOMENTUM_BREAKDOWN,BASE,PLAN_ENTRY,NOT_APPLICABLE,-65.34,-0.9992797143571788,0.0,0.0043538875464296,1.0,0.0,0.2
MU_PUT_BUY_MOMENTUM_BREAKDOWN,2026-02-06,SHORT,True,FINAL,2026-02-09T07:30:00-05:00,383.5,2026-02-09T16:00:00-05:00,383.24,D1_REGULAR_SESSION_CLOSE,0.06779661,3.34289439,-3.17601043,QQQ,-0.99460775,1.06240436,6821b6976e628d86af128b5537a652c524446a01d8597b686ce9ddb40e7a2e3b,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_PUT_BUY_MOMENTUM_BREAKDOWN,BASE,PLAN_ENTRY,NOT_APPLICABLE,-133.35,-0.7070113136842247,0.0,-1.324793878135075,0.0,0.0,2.11
MU_PUT_BUY_MOMENTUM_BREAKDOWN,2026-03-04,SHORT,True,FINAL,2026-03-05T07:30:00-05:00,402.97,2026-03-05T16:00:00-05:00,396.16,D1_REGULAR_SESSION_CLOSE,1.68995211,5.62572896,-0.71965655,QQQ,0.24733825,1.44261386,5cf8b0a4c185f5980634a2ee30da68a5a7db838cd121e3922b055d0be3a7d3ad,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_PUT_BUY_MOMENTUM_BREAKDOWN,BASE,PLAN_ENTRY,NOT_APPLICABLE,-203.59,0.2039454487581721,1.0,-0.4493137499600123,0.0,1.0,1.52
MU_PUT_BUY_MOMENTUM_BREAKDOWN,2026-03-25,SHORT,True,FINAL,2026-03-26T07:30:00-04:00,372.78,2026-03-26T16:00:00-04:00,355.43,D1_REGULAR_SESSION_CLOSE,4.65421965,6.11084286,-1.72756049,QQQ,1.50737377,3.14684588,0949ef82157fefc1e91b1f372e91c722910ee731881ec2f3417eb2b8313c68ad,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_PUT_BUY_MOMENTUM_BREAKDOWN,BASE,PLAN_ENTRY,NOT_APPLICABLE,17.82,-1.774288557141859,0.0,-0.3089086965805237,1.0,0.0,0.66
MU_PUT_BUY_MOMENTUM_BREAKDOWN,2026-07-02,SHORT,True,FINAL,2026-07-06T07:30:00-04:00,1000.21,2026-07-06T16:00:00-04:00,984.31,D1_REGULAR_SESSION_CLOSE,1.58966617,1.93559353,-1.87860549,QQQ,-0.23441618,1.82408235,8ee3e95394547c24a606b35f9c27b812d9edcdacf53a6c067b197c51ffbbdb7c,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_PUT_BUY_MOMENTUM_BREAKDOWN,BASE,PLAN_ENTRY,NOT_APPLICABLE,-25.07,-1.653933746409395,1.0,-1.2459697378613082,0.0,0.0,-1.73
MU_PUT_BUY_MOMENTUM_BREAKDOWN,2026-07-17,SHORT,True,FINAL,2026-07-20T07:30:00-04:00,885.22,2026-07-20T16:00:00-04:00,866.3,D1_REGULAR_SESSION_CLOSE,2.1373218,2.90436276,-1.55215653,QQQ,0.40507196,1.73224984,077eea1f2d1278a9ef1bb406c392b6f46ca386065d7ab63a2e8d3afa32bec310,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_PUT_BUY_MOMENTUM_BREAKDOWN,BASE,PLAN_ENTRY,NOT_APPLICABLE,-45.63,-1.1502613895580125,0.0,-1.6321077729727684,1.0,0.0,-1.5
MU_PUT_BUY_MOMENTUM_BREAKDOWN,2026-07-28,SHORT,True,FINAL,2026-07-29T07:30:00-04:00,823.21,2026-07-29T16:00:00-04:00,738.26,D1_REGULAR_SESSION_CLOSE,10.31935958,10.35094326,-2.25823301,QQQ,1.10251793,9.21684165,aba3001ec4241e55310a3f7a68eef50a8030695e55a6a235d3fd7f3f8df0bcc3,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_PUT_BUY_MOMENTUM_BREAKDOWN,BASE,PLAN_ENTRY,NOT_APPLICABLE,120.61,-1.2564840592933793,0.0,-1.715560014541694,1.0,0.0,-0.97
MU_PUT_BUY_MOMENTUM_BREAKDOWN,2026-07-30,SHORT,True,FINAL,2026-07-31T07:30:00-04:00,913.56,2026-07-31T16:00:00-04:00,822.83,D1_REGULAR_SESSION_CLOSE,9.93147686,10.46017777,-1.89587985,QQQ,0.32971324,9.60176362,f78ab666a64c98a4673f272ba0ea0487210bdfde5302d8719a2194a06df57f80,12fef13064300ae5b1624204a8f10db6bcc89cae866808a1b221c78028f912ae,MU_PUT_BUY_MOMENTUM_BREAKDOWN,BASE,PLAN_ENTRY,NOT_APPLICABLE,-89.69,0.6903636183641065,0.0,-0.0939762309319801,0.0,0.0,3.3
