ASXCode	TimeFrame	TimeIntervalStart	Open	High	Low	Close	Volume	FirstSale	LastSale	SaleValue	NumOfSale	AverageValuePerTransaction	VWAP	ObservationDate
NQMAIN.US	30M	2025-05-20 04:00:00	21444.7500	21461.2500	21410.0000	21439.0000	4111	NULL	NULL	NULL	3148	NULL	21438.175000	2025-05-20
NQMAIN.US	30M	2025-05-20 04:30:00	21438.7500	21461.2500	21429.7500	21434.5000	2676	NULL	NULL	NULL	1986	NULL	21441.550000	2025-05-20
NQMAIN.US	30M	2025-05-20 05:00:00	21434.2500	21452.5000	21415.2500	21416.7500	2707	NULL	NULL	NULL	1979	NULL	21430.425000	2025-05-20
NQMAIN.US	30M	2025-05-20 05:30:00	21417.5000	21438.0000	21416.5000	21426.0000	1988	NULL	NULL	NULL	1571	NULL	21426.525000	2025-05-20
NQMAIN.US	30M	2025-05-20 06:00:00	21427.7500	21454.2500	21419.7500	21441.2500	2884	NULL	NULL	NULL	2189	NULL	21437.750000	2025-05-20
NQMAIN.US	30M	2025-05-20 06:30:00	21441.7500	21464.7500	21431.0000	21462.7500	2683	NULL	NULL	NULL	1931	NULL	21446.125000	2025-05-20
NQMAIN.US	30M	2025-05-20 07:00:00	21463.0000	21483.7500	21456.5000	21478.0000	3681	NULL	NULL	NULL	2581	NULL	21471.850000	2025-05-20
NQMAIN.US	30M	2025-05-20 07:30:00	21478.2500	21483.2500	21463.0000	21463.7500	3256	NULL	NULL	NULL	2360	NULL	21473.425000	2025-05-20
NQMAIN.US	30M	2025-05-20 08:00:00	21463.0000	21474.2500	21446.7500	21448.5000	3475	NULL	NULL	NULL	2701	NULL	21460.450000	2025-05-20
NQMAIN.US	30M	2025-05-20 08:30:00	21449.0000	21451.0000	21418.5000	21435.2500	5668	NULL	NULL	NULL	4196	NULL	21433.925000	2025-05-20
NQMAIN.US	30M	2025-05-20 09:00:00	21435.5000	21458.2500	21405.0000	21412.7500	9163	NULL	NULL	NULL	6219	NULL	21434.775000	2025-05-20
NQMAIN.US	30M	2025-05-20 09:30:00	21413.0000	21439.7500	21354.7500	21394.7500	52130	NULL	NULL	NULL	36402	NULL	21405.650000	2025-05-20
NQMAIN.US	30M	2025-05-20 10:00:00	21395.0000	21427.0000	21363.0000	21395.0000	30358	NULL	NULL	NULL	21045	NULL	21396.075000	2025-05-20
NQMAIN.US	30M	2025-05-20 10:30:00	21393.2500	21451.0000	21381.7500	21407.7500	26152	NULL	NULL	NULL	17468	NULL	21424.950000	2025-05-20
NQMAIN.US	30M	2025-05-20 11:00:00	21407.2500	21433.5000	21387.5000	21422.2500	17971	NULL	NULL	NULL	12114	NULL	21413.150000	2025-05-20
NQMAIN.US	30M	2025-05-20 11:30:00	21422.0000	21445.7500	21390.0000	21435.5000	19570	NULL	NULL	NULL	12508	NULL	21418.575000	2025-05-20
NQMAIN.US	30M	2025-05-20 12:00:00	21435.5000	21442.0000	21402.7500	21431.0000	16369	NULL	NULL	NULL	10802	NULL	21423.375000	2025-05-20
NQMAIN.US	30M	2025-05-20 12:30:00	21431.0000	21472.0000	21428.5000	21458.7500	15095	NULL	NULL	NULL	9800	NULL	21457.425000	2025-05-20
NQMAIN.US	30M	2025-05-20 13:00:00	21459.2500	21474.2500	21443.7500	21453.7500	13252	NULL	NULL	NULL	8719	NULL	21460.225000	2025-05-20
NQMAIN.US	30M	2025-05-20 13:30:00	21453.7500	21456.2500	21408.0000	21431.5000	17381	NULL	NULL	NULL	11657	NULL	21429.700000	2025-05-20
NQMAIN.US	30M	2025-05-20 14:00:00	21430.5000	21441.5000	21340.7500	21350.0000	22505	NULL	NULL	NULL	14852	NULL	21396.775000	2025-05-20
NQMAIN.US	30M	2025-05-20 14:30:00	21350.2500	21386.0000	21342.7500	21348.7500	23423	NULL	NULL	NULL	15811	NULL	21359.150000	2025-05-20
NQMAIN.US	30M	2025-05-20 15:00:00	21348.7500	21388.0000	21298.0000	21377.7500	28490	NULL	NULL	NULL	18051	NULL	21343.625000	2025-05-20
NQMAIN.US	30M	2025-05-20 15:30:00	21378.0000	21452.0000	21378.0000	21447.5000	36221	NULL	NULL	NULL	22227	NULL	21417.375000	2025-05-20
NQMAIN.US	30M	2025-05-20 16:00:00	21447.5000	21452.0000	21398.5000	21433.7500	12072	NULL	NULL	NULL	7448	NULL	21425.675000	2025-05-20
NQMAIN.US	30M	2025-05-20 16:30:00	21434.2500	21434.2500	21410.0000	21420.0000	2243	NULL	NULL	NULL	1425	NULL	21420.850000	2025-05-20
NQMAIN.US	30M	2025-05-20 18:00:00	21414.7500	21417.2500	21342.0000	21376.7500	5115	NULL	NULL	NULL	4056	NULL	21377.700000	2025-05-20
NQMAIN.US	30M	2025-05-20 18:30:00	21377.7500	21404.5000	21375.7500	21400.2500	2479	NULL	NULL	NULL	1921	NULL	21393.025000	2025-05-20
NQMAIN.US	30M	2025-05-20 19:00:00	21400.2500	21425.0000	21397.2500	21415.7500	1975	NULL	NULL	NULL	1484	NULL	21415.775000	2025-05-20
NQMAIN.US	30M	2025-05-20 19:30:00	21416.0000	21431.5000	21405.5000	21431.5000	1380	NULL	NULL	NULL	1006	NULL	21416.275000	2025-05-20
NQMAIN.US	30M	2025-05-20 20:00:00	21431.7500	21443.0000	21403.0000	21441.2500	2566	NULL	NULL	NULL	1975	NULL	21422.275000	2025-05-20
NQMAIN.US	30M	2025-05-20 20:30:00	21441.0000	21444.0000	21419.5000	21423.2500	2104	NULL	NULL	NULL	1588	NULL	21432.775000	2025-05-20
NQMAIN.US	30M	2025-05-20 21:00:00	21423.2500	21435.0000	21398.5000	21400.0000	2602	NULL	NULL	NULL	1878	NULL	21415.875000	2025-05-20
NQMAIN.US	30M	2025-05-20 21:30:00	21400.0000	21413.0000	21388.7500	21401.2500	2268	NULL	NULL	NULL	1641	NULL	21400.975000	2025-05-20
NQMAIN.US	30M	2025-05-20 22:00:00	21402.0000	21405.7500	21374.5000	21376.5000	2540	NULL	NULL	NULL	1813	NULL	21389.350000	2025-05-20
NQMAIN.US	30M	2025-05-20 22:30:00	21376.7500	21399.0000	21373.2500	21378.7500	1853	NULL	NULL	NULL	1313	NULL	21386.200000	2025-05-20
NQMAIN.US	30M	2025-05-20 23:00:00	21378.5000	21397.7500	21372.2500	21374.7500	1581	NULL	NULL	NULL	1183	NULL	21384.050000	2025-05-20
NQMAIN.US	30M	2025-05-20 23:30:00	21374.2500	21390.2500	21369.2500	21377.2500	1373	NULL	NULL	NULL	1007	NULL	21380.050000	2025-05-20
NQMAIN.US	30M	2025-05-19 00:00:00	21212.0000	21227.7500	21205.2500	21214.2500	3701	NULL	NULL	NULL	2552	NULL	21216.975000	2025-05-19
NQMAIN.US	30M	2025-05-19 00:30:00	21214.0000	21239.0000	21213.7500	21221.0000	2308	NULL	NULL	NULL	1615	NULL	21227.450000	2025-05-19
NQMAIN.US	30M	2025-05-19 01:00:00	21221.2500	21238.7500	21214.0000	21231.5000	2603	NULL	NULL	NULL	1881	NULL	21225.075000	2025-05-19
NQMAIN.US	30M	2025-05-19 01:30:00	21232.2500	21253.2500	21212.5000	21247.0000	2497	NULL	NULL	NULL	1833	NULL	21235.350000	2025-05-19
NQMAIN.US	30M	2025-05-19 02:00:00	21247.5000	21290.0000	21238.2500	21240.0000	5238	NULL	NULL	NULL	3851	NULL	21262.725000	2025-05-19
NQMAIN.US	30M	2025-05-19 02:30:00	21239.2500	21240.2500	21186.2500	21187.5000	4670	NULL	NULL	NULL	3415	NULL	21211.025000	2025-05-19
NQMAIN.US	30M	2025-05-19 03:00:00	21188.2500	21216.5000	21162.2500	21211.5000	6637	NULL	NULL	NULL	5070	NULL	21191.275000	2025-05-19
NQMAIN.US	30M	2025-05-19 03:30:00	21210.7500	21226.7500	21192.5000	21194.5000	3777	NULL	NULL	NULL	2950	NULL	21206.700000	2025-05-19
NQMAIN.US	30M	2025-05-19 04:00:00	21194.0000	21194.0000	21130.0000	21133.2500	8209	NULL	NULL	NULL	6076	NULL	21165.225000	2025-05-19
NQMAIN.US	30M	2025-05-19 04:30:00	21134.7500	21145.5000	21112.5000	21135.2500	5495	NULL	NULL	NULL	3907	NULL	21129.450000	2025-05-19
NQMAIN.US	30M	2025-05-19 05:00:00	21134.7500	21169.0000	21117.7500	21168.7500	3736	NULL	NULL	NULL	2841	NULL	21142.700000	2025-05-19
NQMAIN.US	30M	2025-05-19 05:30:00	21168.2500	21179.5000	21152.2500	21164.7500	3396	NULL	NULL	NULL	2468	NULL	21165.900000	2025-05-19
NQMAIN.US	30M	2025-05-19 06:00:00	21165.0000	21170.0000	21130.5000	21163.7500	3936	NULL	NULL	NULL	2876	NULL	21151.175000	2025-05-19
NQMAIN.US	30M	2025-05-19 06:30:00	21163.2500	21205.2500	21148.7500	21186.2500	4075	NULL	NULL	NULL	2942	NULL	21185.275000	2025-05-19
NQMAIN.US	30M	2025-05-19 07:00:00	21186.5000	21211.2500	21180.2500	21180.7500	3809	NULL	NULL	NULL	3022	NULL	21194.525000	2025-05-19
NQMAIN.US	30M	2025-05-19 07:30:00	21181.5000	21213.2500	21161.0000	21204.2500	4371	NULL	NULL	NULL	3183	NULL	21185.275000	2025-05-19
NQMAIN.US	30M	2025-05-19 08:00:00	21204.0000	21220.0000	21168.2500	21174.2500	5725	NULL	NULL	NULL	4276	NULL	21190.850000	2025-05-19
NQMAIN.US	30M	2025-05-19 08:30:00	21174.0000	21214.7500	21164.5000	21212.2500	6397	NULL	NULL	NULL	4701	NULL	21193.575000	2025-05-19
NQMAIN.US	30M	2025-05-19 09:00:00	21212.5000	21216.5000	21153.2500	21201.7500	14141	NULL	NULL	NULL	10021	NULL	21185.625000	2025-05-19
NQMAIN.US	30M	2025-05-19 09:30:00	21203.2500	21375.0000	21202.2500	21356.2500	58829	NULL	NULL	NULL	40096	NULL	21303.675000	2025-05-19
NQMAIN.US	30M	2025-05-19 10:00:00	21356.2500	21462.5000	21347.7500	21404.7500	42791	NULL	NULL	NULL	28273	NULL	21416.175000	2025-05-19
NQMAIN.US	30M	2025-05-19 10:30:00	21405.0000	21434.7500	21377.2500	21394.0000	25705	NULL	NULL	NULL	17403	NULL	21407.175000	2025-05-19
NQMAIN.US	30M	2025-05-19 11:00:00	21394.0000	21435.0000	21379.7500	21404.2500	18844	NULL	NULL	NULL	13175	NULL	21410.550000	2025-05-19
NQMAIN.US	30M	2025-05-19 11:30:00	21404.7500	21476.2500	21399.0000	21433.7500	23013	NULL	NULL	NULL	15198	NULL	21440.375000	2025-05-19
NQMAIN.US	30M	2025-05-19 12:00:00	21434.0000	21478.0000	21428.2500	21471.5000	15302	NULL	NULL	NULL	9811	NULL	21448.525000	2025-05-19
NQMAIN.US	30M	2025-05-19 12:30:00	21471.7500	21503.5000	21445.0000	21498.5000	19466	NULL	NULL	NULL	12331	NULL	21470.650000	2025-05-19
NQMAIN.US	30M	2025-05-19 13:00:00	21498.2500	21544.5000	21493.5000	21522.0000	23507	NULL	NULL	NULL	15142	NULL	21527.225000	2025-05-19
NQMAIN.US	30M	2025-05-19 13:30:00	21522.0000	21543.0000	21494.2500	21499.2500	19625	NULL	NULL	NULL	12394	NULL	21517.250000	2025-05-19
NQMAIN.US	30M	2025-05-19 14:00:00	21499.2500	21505.7500	21449.7500	21460.5000	20568	NULL	NULL	NULL	13349	NULL	21474.375000	2025-05-19
NQMAIN.US	30M	2025-05-19 14:30:00	21460.5000	21501.2500	21455.2500	21495.7500	17341	NULL	NULL	NULL	11277	NULL	21483.400000	2025-05-19
NQMAIN.US	30M	2025-05-19 15:00:00	21496.2500	21506.7500	21443.5000	21459.0000	22042	NULL	NULL	NULL	13579	NULL	21473.300000	2025-05-19
NQMAIN.US	30M	2025-05-19 15:30:00	21458.5000	21533.5000	21456.0000	21523.2500	36931	NULL	NULL	NULL	22016	NULL	21496.700000	2025-05-19
NQMAIN.US	30M	2025-05-19 16:00:00	21523.2500	21527.5000	21478.0000	21497.0000	11203	NULL	NULL	NULL	6644	NULL	21498.775000	2025-05-19
NQMAIN.US	30M	2025-05-19 16:30:00	21497.2500	21518.5000	21492.7500	21517.0000	3290	NULL	NULL	NULL	1892	NULL	21506.425000	2025-05-19
NQMAIN.US	30M	2025-05-19 18:00:00	21513.0000	21515.0000	21498.5000	21503.2500	2244	NULL	NULL	NULL	1624	NULL	21506.350000	2025-05-19
NQMAIN.US	30M	2025-05-19 18:30:00	21502.7500	21506.0000	21493.0000	21500.0000	1390	NULL	NULL	NULL	1100	NULL	21500.375000	2025-05-19
NQMAIN.US	30M	2025-05-19 19:00:00	21499.7500	21532.0000	21497.7500	21529.5000	3062	NULL	NULL	NULL	2077	NULL	21517.675000	2025-05-19
NQMAIN.US	30M	2025-05-19 19:30:00	21530.0000	21562.0000	21523.0000	21539.2500	4067	NULL	NULL	NULL	2869	NULL	21544.275000	2025-05-19
NQMAIN.US	30M	2025-05-19 20:00:00	21539.0000	21562.2500	21536.2500	21543.2500	2758	NULL	NULL	NULL	2074	NULL	21547.425000	2025-05-19
NQMAIN.US	30M	2025-05-19 20:30:00	21543.0000	21554.7500	21513.2500	21514.0000	2758	NULL	NULL	NULL	1928	NULL	21534.400000	2025-05-19
NQMAIN.US	30M	2025-05-19 21:00:00	21513.2500	21514.0000	21458.0000	21466.5000	4560	NULL	NULL	NULL	3338	NULL	21480.600000	2025-05-19
NQMAIN.US	30M	2025-05-19 21:30:00	21464.0000	21467.0000	21436.2500	21458.0000	3700	NULL	NULL	NULL	2703	NULL	21451.875000	2025-05-19
NQMAIN.US	30M	2025-05-19 22:00:00	21458.0000	21467.0000	21442.7500	21446.7500	2367	NULL	NULL	NULL	1888	NULL	21455.075000	2025-05-19
NQMAIN.US	30M	2025-05-19 22:30:00	21446.7500	21460.7500	21434.5000	21454.5000	1903	NULL	NULL	NULL	1475	NULL	21449.900000	2025-05-19
NQMAIN.US	30M	2025-05-19 23:00:00	21453.7500	21454.2500	21438.5000	21447.2500	1123	NULL	NULL	NULL	888	NULL	21446.175000	2025-05-19
NQMAIN.US	30M	2025-05-19 23:30:00	21447.0000	21454.7500	21427.5000	21434.0000	2255	NULL	NULL	NULL	1613	NULL	21440.850000	2025-05-19
NQMAIN.US	30M	2025-05-18 18:00:00	21310.7500	21351.5000	21283.7500	21330.2500	8292	NULL	NULL	NULL	6166	NULL	21327.350000	2025-05-18
NQMAIN.US	30M	2025-05-18 18:30:00	21330.2500	21374.7500	21317.2500	21370.0000	4047	NULL	NULL	NULL	2977	NULL	21342.350000	2025-05-18
NQMAIN.US	30M	2025-05-18 19:00:00	21370.7500	21379.5000	21355.7500	21378.2500	2322	NULL	NULL	NULL	1724	NULL	21364.850000	2025-05-18
NQMAIN.US	30M	2025-05-18 19:30:00	21378.5000	21418.0000	21375.0000	21381.2500	3680	NULL	NULL	NULL	2842	NULL	21394.400000	2025-05-18
NQMAIN.US	30M	2025-05-18 20:00:00	21381.7500	21383.0000	21299.2500	21300.0000	6185	NULL	NULL	NULL	4604	NULL	21336.000000	2025-05-18
NQMAIN.US	30M	2025-05-18 20:30:00	21300.5000	21305.0000	21264.7500	21302.2500	6431	NULL	NULL	NULL	4905	NULL	21285.900000	2025-05-18
NQMAIN.US	30M	2025-05-18 21:00:00	21302.5000	21307.0000	21275.5000	21300.7500	3405	NULL	NULL	NULL	2566	NULL	21292.300000	2025-05-18
NQMAIN.US	30M	2025-05-18 21:30:00	21301.2500	21309.0000	21273.2500	21275.5000	2714	NULL	NULL	NULL	2078	NULL	21287.025000	2025-05-18
NQMAIN.US	30M	2025-05-18 22:00:00	21275.2500	21293.7500	21260.5000	21292.5000	3433	NULL	NULL	NULL	2571	NULL	21277.850000	2025-05-18
NQMAIN.US	30M	2025-05-18 22:30:00	21292.5000	21300.2500	21261.5000	21263.7500	2540	NULL	NULL	NULL	1904	NULL	21281.775000	2025-05-18
NQMAIN.US	30M	2025-05-18 23:00:00	21264.0000	21265.2500	21233.0000	21243.2500	3186	NULL	NULL	NULL	2316	NULL	21248.825000	2025-05-18
NQMAIN.US	30M	2025-05-18 23:30:00	21244.0000	21244.7500	21196.0000	21212.2500	4172	NULL	NULL	NULL	2895	NULL	21215.125000	2025-05-18
NQMAIN.US	30M	2025-05-16 00:00:00	21405.5000	21419.2500	21403.2500	21407.7500	1348	NULL	NULL	NULL	954	NULL	21410.725000	2025-05-16
NQMAIN.US	30M	2025-05-16 00:30:00	21408.5000	21418.5000	21398.0000	21402.5000	1161	NULL	NULL	NULL	774	NULL	21409.500000	2025-05-16
NQMAIN.US	30M	2025-05-16 01:00:00	21402.0000	21406.5000	21390.2500	21397.0000	1196	NULL	NULL	NULL	916	NULL	21398.150000	2025-05-16
NQMAIN.US	30M	2025-05-16 01:30:00	21396.7500	21396.7500	21384.0000	21387.0000	1346	NULL	NULL	NULL	1068	NULL	21389.825000	2025-05-16
NQMAIN.US	30M	2025-05-16 02:00:00	21387.7500	21409.7500	21380.0000	21381.2500	2100	NULL	NULL	NULL	1630	NULL	21397.250000	2025-05-16
NQMAIN.US	30M	2025-05-16 02:30:00	21380.5000	21389.0000	21363.0000	21369.0000	1932	NULL	NULL	NULL	1472	NULL	21374.325000	2025-05-16
NQMAIN.US	30M	2025-05-16 03:00:00	21369.5000	21416.5000	21362.0000	21415.7500	2626	NULL	NULL	NULL	2030	NULL	21390.125000	2025-05-16
NQMAIN.US	30M	2025-05-16 03:30:00	21416.7500	21456.0000	21412.2500	21442.5000	4062	NULL	NULL	NULL	3050	NULL	21434.125000	2025-05-16
NQMAIN.US	30M	2025-05-16 04:00:00	21443.0000	21471.7500	21438.2500	21463.7500	3982	NULL	NULL	NULL	2999	NULL	21457.700000	2025-05-16
NQMAIN.US	30M	2025-05-16 04:30:00	21464.7500	21478.7500	21447.7500	21460.7500	3241	NULL	NULL	NULL	2377	NULL	21461.325000	2025-05-16
NQMAIN.US	30M	2025-05-16 05:00:00	21461.7500	21467.7500	21449.0000	21459.2500	2077	NULL	NULL	NULL	1591	NULL	21456.650000	2025-05-16
NQMAIN.US	30M	2025-05-16 05:30:00	21458.7500	21460.2500	21437.7500	21440.2500	2813	NULL	NULL	NULL	2082	NULL	21446.475000	2025-05-16
NQMAIN.US	30M	2025-05-16 06:00:00	21440.0000	21458.5000	21430.5000	21449.2500	3363	NULL	NULL	NULL	2358	NULL	21443.100000	2025-05-16
NQMAIN.US	30M	2025-05-16 06:30:00	21449.7500	21472.0000	21448.7500	21457.7500	2242	NULL	NULL	NULL	1636	NULL	21459.275000	2025-05-16
NQMAIN.US	30M	2025-05-16 07:00:00	21458.2500	21488.2500	21447.2500	21480.2500	2991	NULL	NULL	NULL	2304	NULL	21467.325000	2025-05-16
NQMAIN.US	30M	2025-05-16 07:30:00	21479.2500	21484.2500	21462.5000	21481.2500	3206	NULL	NULL	NULL	2285	NULL	21473.250000	2025-05-16
NQMAIN.US	30M	2025-05-16 08:00:00	21480.2500	21501.0000	21471.0000	21495.2500	4687	NULL	NULL	NULL	3499	NULL	21488.200000	2025-05-16
NQMAIN.US	30M	2025-05-16 08:30:00	21495.0000	21498.7500	21434.0000	21439.2500	7804	NULL	NULL	NULL	5571	NULL	21457.225000	2025-05-16
NQMAIN.US	30M	2025-05-16 09:00:00	21438.7500	21504.7500	21423.2500	21467.7500	21597	NULL	NULL	NULL	15334	NULL	21463.275000	2025-05-16
NQMAIN.US	30M	2025-05-16 09:30:00	21467.5000	21470.0000	21388.2500	21437.5000	46401	NULL	NULL	NULL	32989	NULL	21426.425000	2025-05-16
NQMAIN.US	30M	2025-05-16 10:00:00	21439.2500	21456.5000	21391.2500	21412.7500	33611	NULL	NULL	NULL	23481	NULL	21428.650000	2025-05-16
NQMAIN.US	30M	2025-05-16 10:30:00	21413.2500	21414.5000	21320.2500	21391.2500	37494	NULL	NULL	NULL	25124	NULL	21375.100000	2025-05-16
NQMAIN.US	30M	2025-05-16 11:00:00	21391.5000	21407.7500	21373.5000	21398.7500	19401	NULL	NULL	NULL	13401	NULL	21392.350000	2025-05-16
NQMAIN.US	30M	2025-05-16 11:30:00	21399.2500	21443.2500	21398.7500	21412.5000	21502	NULL	NULL	NULL	14111	NULL	21421.250000	2025-05-16
NQMAIN.US	30M	2025-05-16 12:00:00	21411.5000	21451.2500	21405.5000	21435.2500	14607	NULL	NULL	NULL	10070	NULL	21434.375000	2025-05-16
NQMAIN.US	30M	2025-05-16 12:30:00	21434.7500	21446.7500	21414.7500	21427.5000	14197	NULL	NULL	NULL	9690	NULL	21432.050000	2025-05-16
NQMAIN.US	30M	2025-05-16 13:00:00	21427.2500	21465.2500	21419.2500	21457.5000	15279	NULL	NULL	NULL	10342	NULL	21446.900000	2025-05-16
NQMAIN.US	30M	2025-05-16 13:30:00	21457.7500	21478.0000	21434.2500	21445.0000	15170	NULL	NULL	NULL	10044	NULL	21456.400000	2025-05-16
NQMAIN.US	30M	2025-05-16 14:00:00	21445.5000	21468.0000	21435.2500	21458.7500	12071	NULL	NULL	NULL	8356	NULL	21452.625000	2025-05-16
NQMAIN.US	30M	2025-05-16 14:30:00	21458.5000	21493.2500	21454.5000	21476.5000	14820	NULL	NULL	NULL	9716	NULL	21477.300000	2025-05-16
NQMAIN.US	30M	2025-05-16 15:00:00	21477.0000	21506.0000	21475.0000	21495.7500	14882	NULL	NULL	NULL	9653	NULL	21493.800000	2025-05-16
NQMAIN.US	30M	2025-05-16 15:30:00	21495.7500	21512.0000	21461.7500	21505.2500	32726	NULL	NULL	NULL	20699	NULL	21490.725000	2025-05-16
NQMAIN.US	30M	2025-05-16 16:00:00	21505.7500	21509.7500	21488.5000	21502.2500	9541	NULL	NULL	NULL	6064	NULL	21498.050000	2025-05-16
NQMAIN.US	30M	2025-05-16 16:30:00	21502.0000	21503.7500	21384.0000	21400.2500	7328	NULL	NULL	NULL	4983	NULL	21439.125000	2025-05-16
NQMAIN.US	30M	2025-05-15 00:00:00	21379.0000	21385.2500	21376.5000	21384.5000	593	NULL	NULL	NULL	476	NULL	21380.775000	2025-05-15
NQMAIN.US	30M	2025-05-15 00:30:00	21385.0000	21388.5000	21372.7500	21384.2500	1012	NULL	NULL	NULL	765	NULL	21381.825000	2025-05-15
NQMAIN.US	30M	2025-05-15 01:00:00	21385.0000	21387.2500	21345.0000	21347.2500	2576	NULL	NULL	NULL	1705	NULL	21363.600000	2025-05-15
NQMAIN.US	30M	2025-05-15 01:30:00	21347.0000	21351.2500	21317.2500	21331.2500	3380	NULL	NULL	NULL	2302	NULL	21331.625000	2025-05-15
NQMAIN.US	30M	2025-05-15 02:00:00	21331.2500	21366.2500	21325.0000	21359.7500	2711	NULL	NULL	NULL	1970	NULL	21345.350000	2025-05-15
NQMAIN.US	30M	2025-05-15 02:30:00	21361.0000	21370.5000	21335.2500	21344.5000	2702	NULL	NULL	NULL	2022	NULL	21351.100000	2025-05-15
NQMAIN.US	30M	2025-05-15 03:00:00	21344.2500	21357.7500	21297.0000	21317.7500	6020	NULL	NULL	NULL	4405	NULL	21323.900000	2025-05-15
NQMAIN.US	30M	2025-05-15 03:30:00	21317.0000	21324.0000	21265.2500	21272.2500	5257	NULL	NULL	NULL	3792	NULL	21285.850000	2025-05-15
NQMAIN.US	30M	2025-05-15 04:00:00	21272.2500	21290.5000	21251.7500	21274.0000	5867	NULL	NULL	NULL	4591	NULL	21268.900000	2025-05-15
NQMAIN.US	30M	2025-05-15 04:30:00	21273.5000	21273.5000	21198.5000	21215.0000	7247	NULL	NULL	NULL	5145	NULL	21231.650000	2025-05-15
NQMAIN.US	30M	2025-05-15 05:00:00	21215.2500	21244.5000	21192.0000	21241.7500	5231	NULL	NULL	NULL	3658	NULL	21214.950000	2025-05-15
NQMAIN.US	30M	2025-05-15 05:30:00	21241.7500	21264.2500	21225.0000	21259.0000	3934	NULL	NULL	NULL	2862	NULL	21244.025000	2025-05-15
NQMAIN.US	30M	2025-05-15 06:00:00	21258.5000	21258.5000	21225.0000	21251.5000	3856	NULL	NULL	NULL	2830	NULL	21242.550000	2025-05-15
NQMAIN.US	30M	2025-05-15 06:30:00	21252.5000	21256.5000	21236.5000	21250.2500	2575	NULL	NULL	NULL	2015	NULL	21248.225000	2025-05-15
NQMAIN.US	30M	2025-05-15 07:00:00	21250.2500	21297.2500	21247.7500	21296.5000	5735	NULL	NULL	NULL	4145	NULL	21273.425000	2025-05-15
NQMAIN.US	30M	2025-05-15 07:30:00	21296.0000	21301.2500	21267.7500	21275.2500	4136	NULL	NULL	NULL	3044	NULL	21283.950000	2025-05-15
NQMAIN.US	30M	2025-05-15 08:00:00	21272.2500	21289.5000	21248.2500	21269.0000	4329	NULL	NULL	NULL	3186	NULL	21263.925000	2025-05-15
NQMAIN.US	30M	2025-05-15 08:30:00	21258.2500	21330.0000	21236.2500	21288.0000	14836	NULL	NULL	NULL	11032	NULL	21296.875000	2025-05-15
NQMAIN.US	30M	2025-05-15 09:00:00	21288.0000	21317.7500	21281.7500	21302.5000	8022	NULL	NULL	NULL	6012	NULL	21298.850000	2025-05-15
NQMAIN.US	30M	2025-05-15 09:30:00	21302.5000	21339.2500	21247.7500	21298.5000	51467	NULL	NULL	NULL	37785	NULL	21296.275000	2025-05-15
NQMAIN.US	30M	2025-05-15 10:00:00	21299.0000	21346.5000	21273.2500	21288.0000	35882	NULL	NULL	NULL	25428	NULL	21310.625000	2025-05-15
NQMAIN.US	30M	2025-05-15 10:30:00	21287.7500	21335.7500	21257.2500	21335.7500	31586	NULL	NULL	NULL	21584	NULL	21294.575000	2025-05-15
NQMAIN.US	30M	2025-05-15 11:00:00	21335.2500	21424.7500	21327.5000	21406.2500	37545	NULL	NULL	NULL	24846	NULL	21379.925000	2025-05-15
NQMAIN.US	30M	2025-05-15 11:30:00	21407.0000	21446.5000	21387.5000	21429.2500	24014	NULL	NULL	NULL	16464	NULL	21420.050000	2025-05-15
NQMAIN.US	30M	2025-05-15 12:00:00	21429.5000	21462.2500	21419.0000	21443.5000	22370	NULL	NULL	NULL	14818	NULL	21440.075000	2025-05-15
NQMAIN.US	30M	2025-05-15 12:30:00	21443.0000	21492.7500	21426.7500	21491.7500	19910	NULL	NULL	NULL	12905	NULL	21469.650000	2025-05-15
NQMAIN.US	30M	2025-05-15 13:00:00	21491.5000	21529.7500	21485.2500	21520.2500	21289	NULL	NULL	NULL	13944	NULL	21506.275000	2025-05-15
NQMAIN.US	30M	2025-05-15 13:30:00	21519.7500	21520.2500	21467.7500	21475.5000	18511	NULL	NULL	NULL	12343	NULL	21491.700000	2025-05-15
NQMAIN.US	30M	2025-05-15 14:00:00	21474.7500	21474.7500	21376.0000	21409.2500	32571	NULL	NULL	NULL	21071	NULL	21420.125000	2025-05-15
NQMAIN.US	30M	2025-05-15 14:30:00	21409.2500	21442.5000	21388.7500	21392.5000	24976	NULL	NULL	NULL	16817	NULL	21419.150000	2025-05-15
NQMAIN.US	30M	2025-05-15 15:00:00	21392.2500	21423.2500	21303.7500	21320.2500	35875	NULL	NULL	NULL	23723	NULL	21371.150000	2025-05-15
NQMAIN.US	30M	2025-05-15 15:30:00	21320.0000	21422.2500	21320.0000	21419.5000	47572	NULL	NULL	NULL	30493	NULL	21379.675000	2025-05-15
NQMAIN.US	30M	2025-05-15 16:00:00	21419.5000	21445.2500	21401.2500	21405.5000	14898	NULL	NULL	NULL	8995	NULL	21419.850000	2025-05-15
NQMAIN.US	30M	2025-05-15 16:30:00	21405.7500	21410.2500	21395.2500	21396.5000	2225	NULL	NULL	NULL	1509	NULL	21404.800000	2025-05-15
NQMAIN.US	30M	2025-05-15 18:00:00	21396.0000	21401.5000	21381.0000	21396.7500	1769	NULL	NULL	NULL	1394	NULL	21393.000000	2025-05-15
